"Town/County","FIPS","Year","Town Profile Year","Measure Type","Variable","Value"
"Griswold","0901133900",2015,2017,"Number","Housing Units Built Before 1950",1136
"Griswold","0901133900",2015,2017,"Percent","Housing Units Built Before 1950",23
"Griswold","0901133900",2016,2018,"Number","Total Housing Units",4856
"Griswold","0901133900",2016,2018,"Number","Housing Units Built Before 1950",1094
"Griswold","0901133900",2016,2018,"Percent","Housing Units Built Before 1950",22.5
"Griswold","0901133900",2017,2019,"Number","Total Housing Units",4985
"Griswold","0901133900",2017,2019,"Number","Housing Units Built Before 1950",1366
"Griswold","0901133900",2017,2019,"Percent","Housing Units Built Before 1950",27.4
"Griswold","0901133900",2018,2020,"Number","Total Housing Units",5118
"Griswold","0901133900",2018,2020,"Number","Housing Units Built Before 1950",1394
"Griswold","0901133900",2018,2020,"Percent","Housing Units Built Before 1950",27.2
"Groton","0901134250",2013,2015,"Number","Total Housing Units",18060
"Groton","0901134250",2013,2015,"Number","Housing Units Built Before 1950",4174
"Groton","0901134250",2013,2015,"Percent","Housing Units Built Before 1950",23.1
"Groton","0901134250",2014,2016,"Number","Total Housing Units",18348
"Groton","0901134250",2014,2016,"Number","Housing Units Built Before 1950",3985
"Groton","0901134250",2014,2016,"Percent","Housing Units Built Before 1950",21.7
"Groton","0901134250",2015,2017,"Number","Total Housing Units",18506
"Groton","0901134250",2015,2017,"Number","Housing Units Built Before 1950",4154
"Groton","0901134250",2015,2017,"Percent","Housing Units Built Before 1950",22.4
"Groton","0901134250",2016,2018,"Number","Total Housing Units",18131
"Groton","0901134250",2016,2018,"Number","Housing Units Built Before 1950",3894
"Groton","0901134250",2016,2018,"Percent","Housing Units Built Before 1950",21.5
"Groton","0901134250",2017,2019,"Number","Total Housing Units",18073
"Groton","0901134250",2017,2019,"Number","Housing Units Built Before 1950",3874
"Groton","0901134250",2017,2019,"Percent","Housing Units Built Before 1950",21.4
"Groton","0901134250",2018,2020,"Number","Total Housing Units",17812
"Groton","0901134250",2018,2020,"Number","Housing Units Built Before 1950",3617
"Groton","0901134250",2018,2020,"Percent","Housing Units Built Before 1950",20.3
"Guilford","0900934950",2013,2015,"Number","Total Housing Units",9696
"Guilford","0900934950",2013,2015,"Number","Housing Units Built Before 1950",1850
"Guilford","0900934950",2013,2015,"Percent","Housing Units Built Before 1950",19.1
"Guilford","0900934950",2014,2016,"Number","Total Housing Units",9725
"Guilford","0900934950",2014,2016,"Number","Housing Units Built Before 1950",1759
"Guilford","0900934950",2014,2016,"Percent","Housing Units Built Before 1950",18.1
"Guilford","0900934950",2015,2017,"Number","Total Housing Units",9578
"Guilford","0900934950",2015,2017,"Number","Housing Units Built Before 1950",1797
"Guilford","0900934950",2015,2017,"Percent","Housing Units Built Before 1950",18.8
"Guilford","0900934950",2016,2018,"Number","Total Housing Units",9291
"Guilford","0900934950",2016,2018,"Number","Housing Units Built Before 1950",1705
"Guilford","0900934950",2016,2018,"Percent","Housing Units Built Before 1950",18.4
"Guilford","0900934950",2017,2019,"Number","Total Housing Units",9324
"Guilford","0900934950",2017,2019,"Number","Housing Units Built Before 1950",1635
"Guilford","0900934950",2017,2019,"Percent","Housing Units Built Before 1950",17.5
"Guilford","0900934950",2018,2020,"Number","Total Housing Units",9179
"Guilford","0900934950",2018,2020,"Number","Housing Units Built Before 1950",1725
"Guilford","0900934950",2018,2020,"Percent","Housing Units Built Before 1950",18.8
"Haddam","0900735230",2013,2015,"Number","Total Housing Units",3450
"Haddam","0900735230",2013,2015,"Number","Housing Units Built Before 1950",839
"Haddam","0900735230",2013,2015,"Percent","Housing Units Built Before 1950",24.3
"Haddam","0900735230",2014,2016,"Number","Total Housing Units",3481
"Haddam","0900735230",2014,2016,"Number","Housing Units Built Before 1950",838
"Haddam","0900735230",2014,2016,"Percent","Housing Units Built Before 1950",24.1
"Haddam","0900735230",2015,2017,"Number","Total Housing Units",3552
"Haddam","0900735230",2015,2017,"Number","Housing Units Built Before 1950",710
"Haddam","0900735230",2015,2017,"Percent","Housing Units Built Before 1950",20
"Haddam","0900735230",2016,2018,"Number","Total Housing Units",3559
"Haddam","0900735230",2016,2018,"Number","Housing Units Built Before 1950",737
"Haddam","0900735230",2016,2018,"Percent","Housing Units Built Before 1950",20.7
"Haddam","0900735230",2017,2019,"Number","Total Housing Units",3599
"Haddam","0900735230",2017,2019,"Number","Housing Units Built Before 1950",693
"Haddam","0900735230",2017,2019,"Percent","Housing Units Built Before 1950",19.3
"Haddam","0900735230",2018,2020,"Number","Total Housing Units",3530
"Haddam","0900735230",2018,2020,"Number","Housing Units Built Before 1950",684
"Haddam","0900735230",2018,2020,"Percent","Housing Units Built Before 1950",19.4
"Hamden","0900935650",2013,2015,"Number","Total Housing Units",25075
"Hamden","0900935650",2013,2015,"Number","Housing Units Built Before 1950",7315
"Hamden","0900935650",2013,2015,"Percent","Housing Units Built Before 1950",29.2
"Hamden","0900935650",2014,2016,"Number","Total Housing Units",25465
"Hamden","0900935650",2014,2016,"Number","Housing Units Built Before 1950",7910
"Hamden","0900935650",2014,2016,"Percent","Housing Units Built Before 1950",31.1
"Hamden","0900935650",2015,2017,"Number","Total Housing Units",25227
"Hamden","0900935650",2015,2017,"Number","Housing Units Built Before 1950",7780
"Hamden","0900935650",2015,2017,"Percent","Housing Units Built Before 1950",30.8
"Hamden","0900935650",2016,2018,"Number","Total Housing Units",25507
"Hamden","0900935650",2016,2018,"Number","Housing Units Built Before 1950",7911
"Hamden","0900935650",2016,2018,"Percent","Housing Units Built Before 1950",31
"Hamden","0900935650",2017,2019,"Number","Total Housing Units",24907
"Hamden","0900935650",2017,2019,"Number","Housing Units Built Before 1950",7446
"Hamden","0900935650",2017,2019,"Percent","Housing Units Built Before 1950",29.9
"Hamden","0900935650",2018,2020,"Number","Total Housing Units",25004
"Hamden","0900935650",2018,2020,"Number","Housing Units Built Before 1950",7376
"Hamden","0900935650",2018,2020,"Percent","Housing Units Built Before 1950",29.5
"Hampton","0901536000",2013,2015,"Number","Total Housing Units",778
"Hampton","0901536000",2013,2015,"Number","Housing Units Built Before 1950",252
"Hampton","0901536000",2013,2015,"Percent","Housing Units Built Before 1950",32.4
"Hampton","0901536000",2014,2016,"Number","Total Housing Units",781
"Hampton","0901536000",2014,2016,"Number","Housing Units Built Before 1950",257
"Hampton","0901536000",2014,2016,"Percent","Housing Units Built Before 1950",32.9
"Hampton","0901536000",2015,2017,"Number","Total Housing Units",755
"Hampton","0901536000",2015,2017,"Number","Housing Units Built Before 1950",269
"Hampton","0901536000",2015,2017,"Percent","Housing Units Built Before 1950",35.6
"Hampton","0901536000",2016,2018,"Number","Total Housing Units",765
"Hampton","0901536000",2016,2018,"Number","Housing Units Built Before 1950",261
"Hampton","0901536000",2016,2018,"Percent","Housing Units Built Before 1950",34.1
"Hampton","0901536000",2017,2019,"Number","Total Housing Units",766
"Hampton","0901536000",2017,2019,"Number","Housing Units Built Before 1950",251
"Hampton","0901536000",2017,2019,"Percent","Housing Units Built Before 1950",32.8
"Hampton","0901536000",2018,2020,"Number","Total Housing Units",816
"Hampton","0901536000",2018,2020,"Number","Housing Units Built Before 1950",246
"Hampton","0901536000",2018,2020,"Percent","Housing Units Built Before 1950",30.1
"Hartford","0900337070",2013,2015,"Number","Total Housing Units",53963
"Hartford","0900337070",2013,2015,"Number","Housing Units Built Before 1950",27195
"Hartford","0900337070",2013,2015,"Percent","Housing Units Built Before 1950",50.4
"Hartford","0900337070",2014,2016,"Number","Total Housing Units",53644
"Hartford","0900337070",2014,2016,"Number","Housing Units Built Before 1950",26388
"Hartford","0900337070",2014,2016,"Percent","Housing Units Built Before 1950",49.2
"Hartford","0900337070",2015,2017,"Number","Total Housing Units",52737
"Hartford","0900337070",2015,2017,"Number","Housing Units Built Before 1950",25519
"Hartford","0900337070",2015,2017,"Percent","Housing Units Built Before 1950",48.4
"Hartford","0900337070",2016,2018,"Number","Total Housing Units",53297
"Hartford","0900337070",2016,2018,"Number","Housing Units Built Before 1950",26770
"Hartford","0900337070",2016,2018,"Percent","Housing Units Built Before 1950",50.2
"Hartford","0900337070",2017,2019,"Number","Total Housing Units",53696
"Hartford","0900337070",2017,2019,"Number","Housing Units Built Before 1950",27426
"Hartford","0900337070",2017,2019,"Percent","Housing Units Built Before 1950",51.1
"Hartford","0900337070",2018,2020,"Number","Total Housing Units",53864
"Hartford","0900337070",2018,2020,"Number","Housing Units Built Before 1950",27691
"Hartford","0900337070",2018,2020,"Percent","Housing Units Built Before 1950",51.4
"Hartford County","09003",2013,2015,"Number","Total Housing Units",373809
"Hartford County","09003",2013,2015,"Number","Housing Units Built Before 1950",106734
"Hartford County","09003",2013,2015,"Percent","Housing Units Built Before 1950",28.6
"Hartford County","09003",2014,2016,"Number","Total Housing Units",374455
"Hartford County","09003",2014,2016,"Number","Housing Units Built Before 1950",105051
"Hartford County","09003",2014,2016,"Percent","Housing Units Built Before 1950",28.1
"Hartford County","09003",2015,2017,"Number","Total Housing Units",374453
"Hartford County","09003",2015,2017,"Number","Housing Units Built Before 1950",104004
"Hartford County","09003",2015,2017,"Percent","Housing Units Built Before 1950",27.8
"Hartford County","09003",2016,2018,"Number","Total Housing Units",374672
"Hartford County","09003",2016,2018,"Number","Housing Units Built Before 1950",106440
"Hartford County","09003",2016,2018,"Percent","Housing Units Built Before 1950",28.4
"Hartford County","09003",2017,2019,"Number","Total Housing Units",377840
"Hartford County","09003",2017,2019,"Number","Housing Units Built Before 1950",106986
"Hartford County","09003",2017,2019,"Percent","Housing Units Built Before 1950",28.3
"Hartford County","09003",2018,2020,"Number","Total Housing Units",378700
"Hartford County","09003",2018,2020,"Number","Housing Units Built Before 1950",107403
"Hartford County","09003",2018,2020,"Percent","Housing Units Built Before 1950",28.4
"Hartland","0900337140",2013,2015,"Number","Total Housing Units",847
"Hartland","0900337140",2013,2015,"Number","Housing Units Built Before 1950",234
"Hartland","0900337140",2013,2015,"Percent","Housing Units Built Before 1950",27.6
"Hartland","0900337140",2014,2016,"Number","Total Housing Units",824
"Hartland","0900337140",2014,2016,"Number","Housing Units Built Before 1950",233
"Hartland","0900337140",2014,2016,"Percent","Housing Units Built Before 1950",28.3
"Hartland","0900337140",2015,2017,"Number","Total Housing Units",832
"Hartland","0900337140",2015,2017,"Number","Housing Units Built Before 1950",222
"Hartland","0900337140",2015,2017,"Percent","Housing Units Built Before 1950",26.7
"Hartland","0900337140",2016,2018,"Number","Total Housing Units",851
"Hartland","0900337140",2016,2018,"Number","Housing Units Built Before 1950",256
"Hartland","0900337140",2016,2018,"Percent","Housing Units Built Before 1950",30.1
"Hartland","0900337140",2017,2019,"Number","Total Housing Units",822
"Hartland","0900337140",2017,2019,"Number","Housing Units Built Before 1950",250
"Hartland","0900337140",2017,2019,"Percent","Housing Units Built Before 1950",30.4
"Hartland","0900337140",2018,2020,"Number","Total Housing Units",857
"Hartland","0900337140",2018,2020,"Number","Housing Units Built Before 1950",237
"Hartland","0900337140",2018,2020,"Percent","Housing Units Built Before 1950",27.7
"Harwinton","0900537280",2013,2015,"Number","Total Housing Units",2243
"Harwinton","0900537280",2013,2015,"Number","Housing Units Built Before 1950",483
"Harwinton","0900537280",2013,2015,"Percent","Housing Units Built Before 1950",21.5
"Harwinton","0900537280",2014,2016,"Number","Total Housing Units",2259
"Harwinton","0900537280",2014,2016,"Number","Housing Units Built Before 1950",490
"Harwinton","0900537280",2014,2016,"Percent","Housing Units Built Before 1950",21.7
"Harwinton","0900537280",2015,2017,"Number","Total Housing Units",2259
"Harwinton","0900537280",2015,2017,"Number","Housing Units Built Before 1950",436
"Harwinton","0900537280",2015,2017,"Percent","Housing Units Built Before 1950",19.3
"Harwinton","0900537280",2016,2018,"Number","Total Housing Units",2230
"Harwinton","0900537280",2016,2018,"Number","Housing Units Built Before 1950",392
"Harwinton","0900537280",2016,2018,"Percent","Housing Units Built Before 1950",17.6
"Harwinton","0900537280",2017,2019,"Number","Total Housing Units",2186
"Harwinton","0900537280",2017,2019,"Number","Housing Units Built Before 1950",409
"Harwinton","0900537280",2017,2019,"Percent","Housing Units Built Before 1950",18.7
"Harwinton","0900537280",2018,2020,"Number","Total Housing Units",2252
"Harwinton","0900537280",2018,2020,"Number","Housing Units Built Before 1950",435
"Harwinton","0900537280",2018,2020,"Percent","Housing Units Built Before 1950",19.3
"Hebron","0901337910",2013,2015,"Number","Total Housing Units",3446
"Hebron","0901337910",2013,2015,"Number","Housing Units Built Before 1950",411
"Hebron","0901337910",2013,2015,"Percent","Housing Units Built Before 1950",11.9
"Hebron","0901337910",2014,2016,"Number","Total Housing Units",3564
"Hebron","0901337910",2014,2016,"Number","Housing Units Built Before 1950",422
"Hebron","0901337910",2014,2016,"Percent","Housing Units Built Before 1950",11.8
"Hebron","0901337910",2015,2017,"Number","Total Housing Units",3622
"Hebron","0901337910",2015,2017,"Number","Housing Units Built Before 1950",291
"Hebron","0901337910",2015,2017,"Percent","Housing Units Built Before 1950",8
"Hebron","0901337910",2016,2018,"Number","Total Housing Units",3575
"Hebron","0901337910",2016,2018,"Number","Housing Units Built Before 1950",278
